oecd_name,oecd_date,iso3c,iso2c,country,fert_consumption,year
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,356.469849246231,1997
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,389.635946211873,1996
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,369.103773584906,1995
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,375.401793266791,1994
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,340.666557215564,1993
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,305.61489166921,1992
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,330.592355717984,1991
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,360.725075528701,1990
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,374.664279319606,1989
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,357.537031658437,1988
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,358.183129055516,1987
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,381.844380403458,1986
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,359.942775393419,1985
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,374.169315226813,1984
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,379.330337730106,1983
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,368.146969477795,1982
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,333.140292456928,1981
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,296.906620410523,1980
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,327.280714599502,1979
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,298.875432525952,1978
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,290.275971680393,1977
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,279.808529155788,1976
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,264.958509244432,1975
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,238.248195839819,1974
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,264.537102473498,1973
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,243.063543273951,1972
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,273.26135726304,1971
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,266.643199098845,1970
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,226.678765880218,1969
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,246.708808574962,1968
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,257.969626487892,1967
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,227.362097214637,1966
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,211.827224417496,1965
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,203.154745716617,1964
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,205.525773195876,1963
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,195.080154781647,1962
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,195.289198606272,1961
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,NA,1960
UNITED STATES,12 April 1961,USA,US,United States,NA,2020
UNITED STATES,12 April 1961,USA,US,United States,NA,2019
UNITED STATES,12 April 1961,USA,US,United States,128.765168939651,2018
UNITED STATES,12 April 1961,USA,US,United States,131.990997344944,2017
UNITED STATES,12 April 1961,USA,US,United States,129.3097643631,2016
UNITED STATES,12 April 1961,USA,US,United States,127.744398579975,2015
UNITED STATES,12 April 1961,USA,US,United States,132.357294363267,2014
UNITED STATES,12 April 1961,USA,US,United States,134.963657753543,2013
UNITED STATES,12 April 1961,USA,US,United States,132.672948728287,2012
UNITED STATES,12 April 1961,USA,US,United States,128.360861334595,2011
UNITED STATES,12 April 1961,USA,US,United States,115.794891466651,2010
UNITED STATES,12 April 1961,USA,US,United States,107.735545762584,2009
UNITED STATES,12 April 1961,USA,US,United States,113.399409694843,2008
UNITED STATES,12 April 1961,USA,US,United States,123.345322784028,2007
UNITED STATES,12 April 1961,USA,US,United States,123.438461993363,2006
UNITED STATES,12 April 1961,USA,US,United States,117.775214439594,2005
UNITED STATES,12 April 1961,USA,US,United States,121.608030340164,2004
UNITED STATES,12 April 1961,USA,US,United States,120.204496012155,2003
UNITED STATES,12 April 1961,USA,US,United States,112.517278077432,2002
UNITED STATES,12 April 1961,USA,US,United States,110.130264595211,2001
UNITED STATES,12 April 1961,USA,US,United States,108.751459274212,2000
UNITED STATES,12 April 1961,USA,US,United States,111.86022626705,1999
UNITED STATES,12 April 1961,USA,US,United States,112.34110248781,1998
UNITED STATES,12 April 1961,USA,US,United States,113.862860263976,1997
UNITED STATES,12 April 1961,USA,US,United States,112.872082555892,1996
UNITED STATES,12 April 1961,USA,US,United States,108.772800444349,1995
UNITED STATES,12 April 1961,USA,US,United States,108.057701647255,1994
UNITED STATES,12 April 1961,USA,US,United States,108.885530347801,1993
UNITED STATES,12 April 1961,USA,US,United States,102.80303938505,1992
UNITED STATES,12 April 1961,USA,US,United States,100.79727853896,1991
UNITED STATES,12 April 1961,USA,US,United States,100.441282287425,1990
UNITED STATES,12 April 1961,USA,US,United States,98.8001560363115,1989
UNITED STATES,12 April 1961,USA,US,United States,95.6284273885282,1988
UNITED STATES,12 April 1961,USA,US,United States,94.8042592951513,1987
UNITED STATES,12 April 1961,USA,US,United States,93.1496548345006,1986
UNITED STATES,12 April 1961,USA,US,United States,98.5597665699145,1985
UNITED STATES,12 April 1961,USA,US,United States,105.161785316752,1984
UNITED STATES,12 April 1961,USA,US,United States,98.8041361808644,1983
UNITED STATES,12 April 1961,USA,US,United States,93.2429035762789,1982
UNITED STATES,12 April 1961,USA,US,United States,106.99803374745,1981
UNITED STATES,12 April 1961,USA,US,United States,112.830980795211,1980
UNITED STATES,12 April 1961,USA,US,United States,110.179319223332,1979
UNITED STATES,12 April 1961,USA,US,United States,104.885324945035,1978
UNITED STATES,12 April 1961,USA,US,United States,102.81232996698,1977
UNITED STATES,12 April 1961,USA,US,United States,105.194879070316,1976
UNITED STATES,12 April 1961,USA,US,United States,95.6487429211892,1975
UNITED STATES,12 April 1961,USA,US,United States,88.7037791732807,1974
UNITED STATES,12 April 1961,USA,US,United States,91.5438432504678,1973
UNITED STATES,12 April 1961,USA,US,United States,85.7231308219361,1972
UNITED STATES,12 April 1961,USA,US,United States,82.8753588816839,1971
UNITED STATES,12 April 1961,USA,US,United States,80.6353254563276,1970
UNITED STATES,12 April 1961,USA,US,United States,76.1347999408171,1969
UNITED STATES,12 April 1961,USA,US,United States,76.8567781767956,1968
UNITED STATES,12 April 1961,USA,US,United States,76.2348037962714,1967
UNITED STATES,12 April 1961,USA,US,United States,69.2435058194132,1966
UNITED STATES,12 April 1961,USA,US,United States,61.038199039548,1965
UNITED STATES,12 April 1961,USA,US,United States,55.0294807997033,1964
UNITED STATES,12 April 1961,USA,US,United States,51.0648342187622,1963
UNITED STATES,12 April 1961,USA,US,United States,46.7255366893475,1962
UNITED STATES,12 April 1961,USA,US,United States,41.3342780822676,1961
UNITED STATES,12 April 1961,USA,US,United States,NA,1960
